id;name;actions_combination;nb_actions;total_investment;total_profit
1125;combinaison_1125;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];6;256.0;35.64
1126;combinaison_1126;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];7;264.0;36.28
1127;combinaison_1127;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];8;268.0;36.76
1128;combinaison_1128;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];9;278.0;38.16
1129;combinaison_1129;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];10;302.0;43.199999999999996
1130;combinaison_1130;[['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];11;416.0;63.72
1131;combinaison_1131;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9']];2;144.0;19.08
1132;combinaison_1132;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];3;182.0;27.82
1133;combinaison_1133;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];4;196.0;27.96
1134;combinaison_1134;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];5;214.0;28.5
1135;combinaison_1135;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];6;222.0;29.14
1136;combinaison_1136;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];7;226.0;29.62
1137;combinaison_1137;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];8;236.0;31.02
1138;combinaison_1138;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];9;260.0;36.06
1139;combinaison_1139;[['Action-10', '34.0', '9.18'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];10;374.0;56.58
1140;combinaison_1140;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74']];2;72.0;17.92
1141;combinaison_1141;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];3;86.0;18.060000000000002
1142;combinaison_1142;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];4;104.0;18.6
1143;combinaison_1143;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];5;112.0;19.240000000000002
1144;combinaison_1144;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];6;116.0;19.720000000000002
1145;combinaison_1145;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];7;126.0;21.12
1146;combinaison_1146;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];8;150.0;26.16
1147;combinaison_1147;[['Action-10', '34.0', '9.18'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];9;264.0;46.68
1148;combinaison_1148;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14']];2;48.0;9.32
1149;combinaison_1149;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];3;66.0;9.86
1150;combinaison_1150;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];4;74.0;10.5
1151;combinaison_1151;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];5;78.0;10.98
1152;combinaison_1152;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];6;88.0;12.38
1153;combinaison_1153;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];7;112.0;17.42
1154;combinaison_1154;[['Action-10', '34.0', '9.18'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];8;226.0;37.94
1155;combinaison_1155;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54']];2;52.0;9.719999999999999
1156;combinaison_1156;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];3;60.0;10.36
1157;combinaison_1157;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];4;64.0;10.84
1158;combinaison_1158;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];5;74.0;12.24
1159;combinaison_1159;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];6;98.0;17.28
1160;combinaison_1160;[['Action-10', '34.0', '9.18'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];7;212.0;37.8
1161;combinaison_1161;[['Action-10', '34.0', '9.18'], ['Action-16', '8.0', '0.64']];2;42.0;9.82
1162;combinaison_1162;[['Action-10', '34.0', '9.18'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];3;46.0;10.3
1163;combinaison_1163;[['Action-10', '34.0', '9.18'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];4;56.0;11.700000000000001
1164;combinaison_1164;[['Action-10', '34.0', '9.18'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];5;80.0;16.740000000000002
1165;combinaison_1165;[['Action-10', '34.0', '9.18'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];6;194.0;37.260000000000005
1166;combinaison_1166;[['Action-10', '34.0', '9.18'], ['Action-17', '4.0', '0.48']];2;38.0;9.66
1167;combinaison_1167;[['Action-10', '34.0', '9.18'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];3;48.0;11.06
1168;combinaison_1168;[['Action-10', '34.0', '9.18'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];4;72.0;16.1
1169;combinaison_1169;[['Action-10', '34.0', '9.18'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];5;186.0;36.620000000000005
1170;combinaison_1170;[['Action-10', '34.0', '9.18'], ['Action-18', '10.0', '1.4']];2;44.0;10.58
1171;combinaison_1171;[['Action-10', '34.0', '9.18'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];3;68.0;15.620000000000001
1172;combinaison_1172;[['Action-10', '34.0', '9.18'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];4;182.0;36.14
1173;combinaison_1173;[['Action-10', '34.0', '9.18'], ['Action-19', '24.0', '5.04']];2;58.0;14.219999999999999
1174;combinaison_1174;[['Action-10', '34.0', '9.18'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];3;172.0;34.739999999999995
1175;combinaison_1175;[['Action-10', '34.0', '9.18'], ['Action-20', '114.0', '20.52']];2;148.0;29.7
1176;combinaison_1176;[['Action-11', '42.0', '7.14']];1;42.0;7.14
1177;combinaison_1177;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];2;152.0;17.04
1178;combinaison_1178;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];3;190.0;25.78
1179;combinaison_1179;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];4;204.0;25.92
1180;combinaison_1180;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];5;222.0;26.46
1181;combinaison_1181;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];6;230.0;27.1
1182;combinaison_1182;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];7;234.0;27.580000000000002
1183;combinaison_1183;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];8;244.0;28.98
1184;combinaison_1184;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];9;268.0;34.02
1185;combinaison_1185;[['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];10;382.0;54.540000000000006
1186;combinaison_1186;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74']];2;80.0;15.879999999999999
1187;combinaison_1187;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];3;94.0;16.02
1188;combinaison_1188;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];4;112.0;16.56
1189;combinaison_1189;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];5;120.0;17.2
1190;combinaison_1190;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];6;124.0;17.68
1191;combinaison_1191;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];7;134.0;19.08
1192;combinaison_1192;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];8;158.0;24.119999999999997
1193;combinaison_1193;[['Action-11', '42.0', '7.14'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];9;272.0;44.64
1194;combinaison_1194;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14']];2;56.0;7.279999999999999
1195;combinaison_1195;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];3;74.0;7.819999999999999
1196;combinaison_1196;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];4;82.0;8.459999999999999
1197;combinaison_1197;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];5;86.0;8.94
1198;combinaison_1198;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];6;96.0;10.34
1199;combinaison_1199;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];7;120.0;15.379999999999999
1200;combinaison_1200;[['Action-11', '42.0', '7.14'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];8;234.0;35.9
1201;combinaison_1201;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54']];2;60.0;7.68
1202;combinaison_1202;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];3;68.0;8.32
1203;combinaison_1203;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];4;72.0;8.8
1204;combinaison_1204;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];5;82.0;10.200000000000001
1205;combinaison_1205;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];6;106.0;15.240000000000002
1206;combinaison_1206;[['Action-11', '42.0', '7.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];7;220.0;35.760000000000005
1207;combinaison_1207;[['Action-11', '42.0', '7.14'], ['Action-16', '8.0', '0.64']];2;50.0;7.779999999999999
1208;combinaison_1208;[['Action-11', '42.0', '7.14'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];3;54.0;8.26
1209;combinaison_1209;[['Action-11', '42.0', '7.14'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];4;64.0;9.66
1210;combinaison_1210;[['Action-11', '42.0', '7.14'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];5;88.0;14.7
1211;combinaison_1211;[['Action-11', '42.0', '7.14'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];6;202.0;35.22
1212;combinaison_1212;[['Action-11', '42.0', '7.14'], ['Action-17', '4.0', '0.48']];2;46.0;7.619999999999999
1213;combinaison_1213;[['Action-11', '42.0', '7.14'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];3;56.0;9.02
1214;combinaison_1214;[['Action-11', '42.0', '7.14'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];4;80.0;14.059999999999999
1215;combinaison_1215;[['Action-11', '42.0', '7.14'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];5;194.0;34.58
1216;combinaison_1216;[['Action-11', '42.0', '7.14'], ['Action-18', '10.0', '1.4']];2;52.0;8.54
1217;combinaison_1217;[['Action-11', '42.0', '7.14'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];3;76.0;13.579999999999998
1218;combinaison_1218;[['Action-11', '42.0', '7.14'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];4;190.0;34.099999999999994
1219;combinaison_1219;[['Action-11', '42.0', '7.14'], ['Action-19', '24.0', '5.04']];2;66.0;12.18
1220;combinaison_1220;[['Action-11', '42.0', '7.14'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];3;180.0;32.7
1221;combinaison_1221;[['Action-11', '42.0', '7.14'], ['Action-20', '114.0', '20.52']];2;156.0;27.66
1222;combinaison_1222;[['Action-12', '110.0', '9.9']];1;110.0;9.9
1223;combinaison_1223;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];2;148.0;18.64
1224;combinaison_1224;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];3;162.0;18.78
1225;combinaison_1225;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];4;180.0;19.32
1226;combinaison_1226;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];5;188.0;19.96
1227;combinaison_1227;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];6;192.0;20.44
1228;combinaison_1228;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];7;202.0;21.84
1229;combinaison_1229;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];8;226.0;26.88
1230;combinaison_1230;[['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];9;340.0;47.4
1231;combinaison_1231;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14']];2;124.0;10.040000000000001
1232;combinaison_1232;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];3;142.0;10.580000000000002
1233;combinaison_1233;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];4;150.0;11.220000000000002
1234;combinaison_1234;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];5;154.0;11.700000000000003
1235;combinaison_1235;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];6;164.0;13.100000000000003
1236;combinaison_1236;[['Action-12', '110.0', '9.9'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];7;188.0;18.140000000000004
